simulated_process,response_process_shape,response_process,seed,exec time,T,q_bartlett,cov lag 0 RMSE,spec density MSE - FRO,spec density RMSE - FRO,spec density R2MSE - FRO,spec density MSE - intmax,spec density RMSE - intmax,spec density R2MSE - intmax,spec density MSE - maxmax,spec density RMSE - maxmax,spec cross density MSE - L2,spec cross density RMSE - L2,spec cross density MSE - intmax,spec cross density RMSE - intmax,transfer: truncation parameter,transfer: RMSE,transfer: MSE,Z error train,Z error train (true dynamics),Z error test,Z error test (true dynamics),Z error train (holdout),Z error train (holdout true dynamics),
4,3,2,2970696391,19.9577,300,17,0.019955,0.042076,0.10139,0.56867,1.1245,0.34255,2.1333,0.56911,0.87785,2.9479,0.060041,2.9481,2.196,1e-05         0.1,0.2676,0.2857,0.038139,0.0056478,0.050461,0.0039957,0.039166,0.0012968,
0,2,1,3515306424,18.0266,300,17,0.013245,0.0098559,0.16691,1.0487,0.58267,0.43101,2.7081,0.13711,0.63727,0.11044,1.1345,0.11047,1.6225,1e-05         0.1,0.38201,0.30221,0.12587,0.023067,0.41125,0.01834,0.24707,0.017992,
1,3,2,2324107359,25.902,900,30,0.01226,0.0093588,0.056739,0.53264,0.55524,0.25029,1.6172,0.21003,0.35679,1.1911,0.052453,1.1912,1.3057,1e-05         0.1,0.30278,0.29771,0.0292,0.0041298,0.030518,0.0018363,0.040921,0.0018316,
1,2,1,3819762829,19.6815,900,30,0.0038937,0.0069305,0.042017,0.41734,0.52839,0.23819,1.565,0.17375,0.29515,0.075773,0.7771,0.075784,1.1149,1e-05         0.1,0.065213,0.084675,0.064206,0.02219,0.083405,0.019664,0.14472,0.02065,
1,3,2,3018306988,22.2921,900,30,0.0037735,0.0060357,0.036592,0.38665,0.49612,0.22364,1.4694,0.13018,0.22115,0.69591,0.030645,0.69598,0.76289,1e-05         0.1,0.31597,0.30717,0.029322,0.0023117,0.034291,0.0022811,0.044071,0.0018693,
0,3,2,1007671610,28.8318,900,30,0.0062066,0.0044388,0.075171,0.47231,0.40658,0.30075,1.8897,0.10996,0.51106,0.63175,0.066776,0.63182,0.99759,1e-05         0.1,0.076858,0.05057,0.017208,0.0020607,0.020945,0.003642,0.024483,0.0019044,
1,3,2,1774693151,16.3335,300,17,0.010941,0.014091,0.085429,0.80412,0.7437,0.33525,2.1623,0.22632,0.38447,1.7441,0.076802,1.7441,1.9118,1e-05         0.1,0.42251,0.39534,0.078264,0.01074,0.075895,0.0039022,0.16585,0.0017512,
1,2,1,4135367835,17.9331,600,24,0.013809,0.010117,0.061335,0.54848,0.61504,0.27725,1.7909,0.19743,0.33538,0.1079,1.1066,0.10791,1.5875,1e-05         0.1,0.19202,0.15794,0.09064,0.018272,0.17835,0.022819,0.17756,0.016439,
1,2,3,715511817,18.3854,300,17,0.016354,0.010749,0.065165,0.7011,0.75648,0.34101,2.2145,0.24419,0.41482,0.14818,1.1481,0.14825,2.151,1e-05         0.1,0.60947,0.38942,0.10162,0.019494,0.16892,0.018104,0.30673,0.012181,
1,3,3,2131955641,23.3938,300,17,0.038865,0.026095,0.1582,1.2764,0.92766,0.41817,2.5754,0.39533,0.67157,2.2148,0.17077,2.2149,2.765,1e-05         0.1,0.45292,0.32373,0.025893,0.0019634,0.026356,0.0075798,0.024138,0.001988,
1,3,3,3863186085,27.4377,300,17,0.013766,0.013505,0.081879,0.75318,0.7093,0.31974,2.095,0.19674,0.33422,1.7295,0.13335,1.7296,2.1592,1e-05         0.1,0.57434,0.4089,0.049345,0.00777,0.075591,0.0020547,0.096005,0.0022655,
1,2,1,2378368638,15.5165,300,17,0.014414,0.014669,0.088934,0.82854,0.73998,0.33357,2.1839,0.2143,0.36404,0.12246,1.2559,0.12247,1.8018,1e-05         0.1,0.13587,0.11348,0.085727,0.027477,0.11622,0.031935,0.17108,0.0179,
1,2,1,2340089621,17.5092,600,24,0.0072979,0.0095086,0.057647,0.47318,0.55002,0.24794,1.5714,0.15693,0.26658,0.11004,1.1285,0.11005,1.619,1e-05         0.1,0.11431,0.10737,0.063185,0.01853,0.10431,0.022172,0.15944,0.019302,
0,2,2,3158380954,16.6415,300,17,0.016703,0.0082501,0.13971,0.87786,0.58301,0.43126,2.7097,0.17178,0.79838,0.1156,1.1875,0.11562,1.6982,1e-05         0.1,0.19252,0.19489,0.10666,0.027429,0.16171,0.018942,0.26682,0.017131,
1,3,2,235820253,15.7854,600,24,0.0072369,0.014296,0.086674,0.58865,0.61224,0.27599,1.7158,0.21499,0.36521,3.3345,0.14684,3.3345,3.6551,1e-05         0.1,0.34621,0.30758,0.038215,0.0019311,0.042843,0.0029058,0.082897,0.0020528,
4,3,3,4159861100,22.3875,1200,34,0.001911,0.01307,0.031494,0.20037,0.64598,0.19678,1.2193,0.2386,0.36804,1.1137,0.02917,1.1138,0.93736,1e-05         0.1,0.48739,0.32066,0.022751,0.0017508,0.025621,0.0021566,0.031399,0.0014576,
4,3,2,490527259,20.0373,300,17,0.012252,0.024182,0.058271,0.3763,0.9246,0.28166,1.7691,0.286,0.44115,3.4865,0.071011,3.4867,2.5973,1e-05         0.1,0.28358,0.21339,0.064465,0.0081692,0.067007,0.006214,0.1134,0.00097602,
0,3,2,2671377381,19.5064,600,24,0.0059546,0.0071673,0.12138,0.76264,0.51168,0.3785,2.3782,0.1531,0.71155,0.88303,0.093337,0.88311,1.3944,1e-05         0.1,0.16982,0.092675,0.049626,0.0046108,0.055817,0.003101,0.099315,0.0023867,
4,3,3,2052196870,19.8765,300,17,0.0073801,0.03801,0.091591,0.72027,1.0417,0.31734,2.061,0.31758,0.48987,6.4481,0.16889,6.4483,5.4269,1e-05         0.1,0.58822,0.43372,0.034418,0.0011657,0.028449,0.0013428,0.036452,0.001178,
4,2,2,1197627132,20.3132,900,30,0.0048853,0.013453,0.032417,0.23468,0.66527,0.20266,1.3003,0.19869,0.30647,0.15558,1.5503,0.1556,2.1058,1e-05         0.1,0.10008,0.080665,0.063895,0.020453,0.085545,0.019322,0.15108,0.022481,
0,3,3,3117958126,21.3012,900,30,0.007883,0.0057419,0.09724,0.61097,0.48043,0.35538,2.2329,0.12292,0.57132,1.1179,0.08917,1.118,1.7454,1e-05         0.1,0.26075,0.089596,0.028511,0.0023537,0.03434,0.0055029,0.05826,0.0015558,
1,2,3,2929651739,12.5977,900,30,0.0080839,0.0086478,0.052429,0.45197,0.57365,0.25859,1.64,0.27646,0.46964,0.072597,0.56249,0.072627,1.0537,1e-05         0.1,0.50972,0.28381,0.099104,0.015797,0.17181,0.015961,0.13782,0.015964,
0,3,2,73552777,25.2338,900,30,0.0073224,0.0057197,0.096862,0.6086,0.43029,0.31829,1.9999,0.096657,0.44924,0.72611,0.076749,0.72618,1.1466,1e-05         0.1,0.10654,0.056609,0.021958,0.0026455,0.026217,0.002266,0.040249,0.0021842,
1,3,3,3744110000,19.6772,600,24,0.0047427,0.0084872,0.051455,0.51496,0.56134,0.25304,1.6725,0.16305,0.27698,0.8274,0.063796,0.82756,1.0331,1e-05         0.1,0.54663,0.3524,0.033191,0.0046095,0.037397,0.0019572,0.054068,0.0018993,
4,3,1,1346894129,18.7523,900,30,0.009013,0.021698,0.052284,0.30308,0.7404,0.22555,1.3883,0.2,0.30851,3.7731,0.089825,3.7731,2.925,1e-05         0.1,0.22776,0.22029,0.024505,0.0021465,0.02496,0.001911,0.03169,0.0013523,
4,3,1,884396705,21.8324,300,17,0.02118,0.032839,0.079129,0.4713,1.1724,0.35713,2.1707,0.36512,0.56319,4.5964,0.10943,4.5965,3.5633,1e-05         0.1,0.72664,2.7373,0.13087,0.0019386,0.17072,0.0012475,0.4659,0.001824,
0,3,1,1704245695,20.5186,900,30,0.0044364,0.0053779,0.091075,0.57224,0.42934,0.31759,1.9955,0.11442,0.53178,0.58467,0.0618,0.5847,0.92319,1e-05         0.1,0.054514,0.054023,0.018425,0.002482,0.02144,0.0021464,0.022661,0.0020708,
1,2,1,3600620408,13.5118,600,24,0.021126,0.016006,0.097041,0.61412,0.63864,0.28789,1.7842,0.25039,0.42535,0.092145,0.945,0.09215,1.3557,1e-05         0.1,0.11478,0.13684,0.080311,0.018922,0.13529,0.021484,0.20371,0.017103,
0,3,3,2142454253,18.3377,300,17,0.033536,0.010734,0.18178,1.1421,0.62389,0.4615,2.8997,0.14736,0.68489,2.1525,0.17169,2.1526,3.3606,1e-05         0.1,0.33062,0.077362,0.027421,0.0022898,0.026673,0.0069608,0.040778,0.0010433,
4,2,1,4233007307,17.975,600,24,0.0030079,0.016291,0.039255,0.27921,0.76753,0.23381,1.4966,0.23439,0.36155,0.20567,2.0205,0.20568,2.7134,1e-05         0.1,0.064701,0.10649,0.083601,0.018019,0.11739,0.02031,0.22667,0.018089,
0,3,2,1077053515,14.9625,300,17,0.0066376,0.0084831,0.14366,0.90265,0.58477,0.43256,2.7179,0.12968,0.60272,0.93271,0.098587,0.9328,1.4728,1e-05         0.1,0.139,0.076365,0.036401,0.0077462,0.041165,0.0057517,0.051076,0.0024341,
1,3,2,4165668624,15.573,300,17,0.0091875,0.014385,0.087209,0.8447,0.72802,0.32818,2.1717,0.18244,0.30993,3.2583,0.14348,3.2584,3.5717,1e-05         0.1,0.38294,0.33652,0.058871,0.0034224,0.077304,0.0047674,0.14065,0.0018077,
0,3,2,743491937,17.5299,900,30,0.0028229,0.0048663,0.08241,0.5178,0.41836,0.30946,1.9444,0.11007,0.51159,0.5736,0.06063,0.57366,0.90578,1e-05         0.1,0.090867,0.05678,0.028545,0.0054948,0.029791,0.0050065,0.043218,0.0019994,
4,2,1,3805056770,12.011,300,17,0.0089374,0.03079,0.074193,0.46563,0.98334,0.29955,1.8926,0.31377,0.48399,0.13012,1.2783,0.13013,1.7166,1e-05         0.1,0.17705,0.14835,0.078153,0.019766,0.11623,0.020773,0.20884,0.020501,
4,2,2,1649396869,19.5553,900,30,0.0079212,0.018854,0.045432,0.27407,0.7135,0.21735,1.3557,0.20441,0.3153,0.11344,1.1305,0.11346,1.5355,1e-05         0.1,0.093053,0.085193,0.067023,0.020302,0.090133,0.021874,0.14253,0.019921,
0,3,2,3111051186,18.2793,900,30,0.0045936,0.0054276,0.091917,0.57753,0.46296,0.34245,2.1517,0.15042,0.6991,0.5598,0.059171,0.55986,0.88398,1e-05         0.1,0.10258,0.077266,0.034377,0.0036998,0.028553,0.0035071,0.05321,0.0023641,
1,2,3,3392739836,17.4751,300,17,0.036554,0.034917,0.21169,1.0505,0.93409,0.42107,2.5999,0.34987,0.59435,0.09035,0.70005,0.090397,1.3116,1e-05         0.1,0.49866,0.34418,0.098445,0.016012,0.17228,0.021646,0.30535,0.016262,
0,3,3,1699028321,32.5606,300,17,0.034619,0.010928,0.18506,1.1628,0.66114,0.48905,3.0728,0.1797,0.8352,1.7446,0.13916,1.7448,2.7241,1e-05         0.1,0.39596,0.16389,0.048501,0.0021487,0.048608,0.0070557,0.10542,0.0016164,
1,2,2,3448800375,13.319,600,24,0.019568,0.01316,0.079785,0.62369,0.62563,0.28202,1.7756,0.24298,0.41276,0.14109,1.447,0.14111,2.0753,1e-05         0.1,0.33743,0.26965,0.13101,0.023203,0.29935,0.023167,0.19262,0.019959,
1,2,3,2168253088,17.7078,300,17,0.029707,0.023023,0.13958,0.93254,0.86589,0.39033,2.394,0.28967,0.49209,0.13079,1.0134,0.13081,1.8979,1e-05         0.1,0.54048,0.32169,0.10699,0.018641,0.18921,0.015744,0.27038,0.014935,
4,2,2,218462159,16.9949,300,17,0.0093791,0.045045,0.10854,0.74986,1.0087,0.30728,1.9451,0.30135,0.46483,0.14243,1.4194,0.14246,1.928,1e-05         0.1,0.1718,0.16132,0.089981,0.026277,0.15619,0.021645,0.22512,0.023674,
0,3,3,578341992,16.831,1200,34,0.0049568,0.0041816,0.070816,0.44495,0.38652,0.28591,1.7964,0.11554,0.537,0.80991,0.064603,0.81009,1.2647,1e-05         0.1,0.27974,0.093871,0.032223,0.0019594,0.034238,0.0021042,0.071489,0.0014489,
4,3,3,2994765777,15.5594,900,30,0.010819,0.020841,0.050218,0.30453,0.80445,0.24506,1.5457,0.24126,0.37214,0.98749,0.025864,0.98756,0.83114,1e-05         0.1,0.5714,0.28169,0.028556,0.004371,0.025244,0.0026388,0.037221,0.0012634,
4,2,1,2285260578,20.0694,300,17,0.0069353,0.032327,0.077896,0.55728,1.0497,0.31976,2.0584,0.33152,0.51137,0.11821,1.1613,0.11823,1.5596,1e-05         0.1,0.13868,0.14399,0.078492,0.023114,0.15589,0.019559,0.18634,0.023448,
1,2,1,1501067916,16.4442,300,17,0.031652,0.018791,0.11393,0.84913,0.87401,0.39399,2.4064,0.3827,0.65013,0.18789,1.9269,0.1879,2.7643,1e-05         0.1,0.24886,0.25031,0.1261,0.023564,0.22752,0.017557,0.37032,0.017118,
1,2,1,2958895337,18.1911,900,30,0.0038374,0.0097216,0.058939,0.47478,0.58523,0.26381,1.6955,0.19828,0.33684,0.056948,0.58404,0.05696,0.83797,1e-05         0.1,0.086742,0.068797,0.060323,0.021048,0.08701,0.019828,0.12797,0.020426,
0,2,2,2973203232,14.3385,300,17,0.015102,0.0076443,0.12946,0.81339,0.57502,0.42535,2.6725,0.14782,0.68701,0.1377,1.4145,0.13774,2.0231,1e-05         0.1,0.16946,0.20698,0.14234,0.020788,0.26664,0.030109,0.43708,0.021389,
0,3,2,1868163379,23.5341,300,17,0.007123,0.0099059,0.16776,1.054,0.57766,0.4273,2.6848,0.20475,0.95162,0.99917,0.10561,0.99933,1.5779,1e-05         0.1,0.14852,0.095017,0.042814,0.0043164,0.046218,0.0060355,0.06596,0.0031472,
0,2,1,1337142562,16.2415,600,24,0.0036374,0.0055675,0.094285,0.59241,0.45294,0.33504,2.1051,0.10176,0.47296,0.063911,0.65652,0.06392,0.93884,1e-05         0.1,0.085235,0.078873,0.059713,0.019161,0.094665,0.024532,0.12795,0.017947,
4,2,2,3195362331,16.5107,300,17,0.012502,0.030574,0.073672,0.46528,1.0018,0.30517,1.9895,0.29334,0.45247,0.14908,1.4856,0.14911,2.0181,1e-05         0.1,0.20452,0.20189,0.14889,0.039109,0.23023,0.021139,0.40685,0.025797,
0,3,3,868945628,18.929,600,24,0.0038559,0.0043551,0.073754,0.46341,0.41247,0.30511,1.9171,0.093879,0.43632,1.0565,0.084269,1.0565,1.6495,1e-05         0.1,0.39148,0.12342,0.060375,0.0025479,0.051478,0.0017886,0.14857,0.0014964,
0,3,3,2910276128,17.6157,900,30,0.0063352,0.0050465,0.085462,0.53697,0.41682,0.30833,1.9373,0.11246,0.52271,0.55789,0.044501,0.55797,0.87112,1e-05         0.1,0.25832,0.10311,0.02441,0.0017176,0.027531,0.003042,0.042255,0.0014896,
0,2,2,2216042141,18.6615,900,30,0.0068011,0.0049766,0.084279,0.52954,0.44533,0.32941,2.0698,0.14611,0.6791,0.062092,0.63784,0.062107,0.91221,1e-05         0.1,0.12657,0.086976,0.075723,0.021783,0.10579,0.019476,0.17223,0.02075,
4,2,2,2311989978,16.8865,300,17,0.021234,0.052498,0.1265,0.77079,1.0671,0.32506,2.1092,0.38223,0.58958,0.13867,1.3818,0.13869,1.877,1e-05         0.1,0.29284,0.26171,0.11393,0.024592,0.22399,0.021792,0.1689,0.019948,
1,3,2,256927752,20.9426,900,30,0.0050404,0.0070198,0.042559,0.47354,0.49641,0.22377,1.4782,0.14944,0.25387,0.70278,0.030948,0.70283,0.77039,1e-05         0.1,0.33922,0.31577,0.035614,0.002591,0.036941,0.0028632,0.074987,0.0016347,
1,3,1,1691593833,21.1052,600,24,0.015505,0.011399,0.06911,0.5416,0.60599,0.27317,1.7145,0.19546,0.33204,1.2586,0.055425,1.2587,1.3451,1e-05         0.1,0.38526,0.28749,0.027046,0.004232,0.032126,0.0032369,0.04334,0.0016211,
1,2,1,2467550921,22.2521,900,30,0.0043322,0.009599,0.058195,0.43901,0.55684,0.25101,1.5972,0.17532,0.29783,0.09986,1.0241,0.099867,1.4692,1e-05         0.1,0.06584,0.08654,0.071151,0.020165,0.087254,0.021451,0.15435,0.018872,
4,2,1,395698300,16.6982,900,30,0.0039496,0.016779,0.040432,0.25902,0.7025,0.214,1.3563,0.23228,0.35829,0.070943,0.69694,0.070952,0.936,1e-05         0.1,0.10793,0.079056,0.061631,0.021253,0.090949,0.020623,0.12271,0.019685,
1,2,2,2073973730,14.6997,1200,34,0.0083468,0.011417,0.069217,0.63177,0.60594,0.27315,1.7818,0.18922,0.32145,0.084736,0.86902,0.084751,1.2465,1e-05         0.1,0.10352,0.071092,0.057784,0.019916,0.076577,0.021206,0.11464,0.020506,
0,2,1,4029997666,13.3334,600,24,0.0087693,0.0055498,0.093986,0.59053,0.44444,0.32876,2.0656,0.10238,0.47581,0.079013,0.81165,0.079022,1.1606,1e-05         0.1,0.14513,0.10522,0.076015,0.021269,0.11113,0.019574,0.15332,0.020328,
0,3,3,2585267009,18.5882,900,30,0.0068833,0.005516,0.093414,0.58693,0.45435,0.33608,2.1117,0.11188,0.51997,0.90654,0.072311,0.90662,1.4154,1e-05         0.1,0.30506,0.094085,0.019761,0.0022545,0.019554,0.0016436,0.033854,0.0015195,
4,3,3,2773409230,21.8709,900,30,0.0055134,0.015497,0.037343,0.27724,0.75227,0.22916,1.4789,0.2288,0.35292,2.7942,0.073185,2.7943,2.3517,1e-05         0.1,0.44884,0.28994,0.02875,0.0025752,0.030317,0.0054461,0.038113,0.0012192,
0,2,1,372870125,17.3412,600,24,0.0089577,0.007501,0.12703,0.79815,0.53986,0.39934,2.5091,0.24263,1.1277,0.085359,0.87684,0.085374,1.2539,1e-05         0.1,0.10917,0.097558,0.079987,0.019536,0.10476,0.01912,0.22146,0.019023,
4,3,2,1216916087,24.2523,900,30,0.0081161,0.019436,0.046833,0.28621,0.7189,0.219,1.3713,0.26083,0.40234,3.7164,0.075694,3.7165,2.7684,1e-05         0.1,0.20209,0.1776,0.020139,0.0011202,0.026225,0.0034809,0.030132,0.00086849,
1,2,2,3267638408,19.988,1200,34,0.0045202,0.010531,0.063847,0.41416,0.50922,0.22955,1.4467,0.19268,0.32731,0.06462,0.66272,0.064634,0.95058,1e-05         0.1,0.16846,0.10151,0.077908,0.020235,0.10367,0.021686,0.16425,0.019529,
0,3,1,2137362846,22.691,300,17,0.011063,0.010237,0.17337,1.0893,0.64005,0.47345,2.9748,0.14423,0.67033,1.4019,0.14819,1.402,2.2136,1e-05         0.1,0.16611,0.12944,0.071458,0.0083812,0.063781,0.0020158,0.16524,0.0022866,
1,2,1,1634064209,13.9973,600,24,0.0053536,0.010014,0.060714,0.55179,0.59575,0.26855,1.7431,0.19852,0.33724,0.10191,1.0452,0.10193,1.4995,1e-05         0.1,0.11048,0.15824,0.064434,0.019247,0.10328,0.022116,0.13943,0.020421,
0,2,2,1288303934,17.9863,900,30,0.0025726,0.0051514,0.087239,0.54814,0.44167,0.32671,2.0528,0.10303,0.47885,0.061348,0.6302,0.061365,0.90132,1e-05         0.1,0.14109,0.10492,0.082535,0.018734,0.12022,0.019663,0.21843,0.018806,
4,2,2,1230256324,17.7784,300,17,0.039869,0.042217,0.10173,0.77706,1.1278,0.34354,2.1984,0.33148,0.51131,0.20114,2.0043,0.20118,2.7228,1e-05         0.1,0.25564,0.28428,0.11698,0.020489,0.25316,0.036524,0.35176,0.02461,
1,2,1,622988159,19.134,300,17,0.040098,0.018615,0.11286,1.0446,0.77285,0.34839,2.3109,0.21528,0.36571,0.15564,1.5962,0.15565,2.2899,1e-05         0.1,0.24937,0.23951,0.097152,0.01952,0.27388,0.023699,0.19285,0.018194,
1,3,1,1606487120,15.5821,600,24,0.011089,0.011791,0.071487,0.58127,0.60653,0.27341,1.7469,0.20032,0.34029,1.0344,0.045552,1.0345,1.1055,1e-05         0.1,0.35328,0.28149,0.026621,0.0030703,0.02557,0.0021887,0.033499,0.0016932,
4,3,2,1489433902,20.3884,300,17,0.026639,0.052999,0.12771,0.6927,1.1756,0.35812,2.1738,0.44808,0.69117,7.1135,0.14488,7.1137,5.299,1e-05         0.1,0.27401,0.23721,0.030271,0.0027695,0.045996,0.0077263,0.039411,0.00080179,
0,2,2,2727267794,17.1552,900,30,0.0032947,0.005744,0.097274,0.61119,0.4351,0.32185,2.0222,0.11436,0.53151,0.056563,0.58104,0.056581,0.83105,1e-05         0.1,0.1424,0.098493,0.071858,0.02027,0.09831,0.020374,0.16727,0.016467,
1,3,2,3052637899,20.9592,600,24,0.0065601,0.010814,0.065562,0.5835,0.59749,0.26934,1.713,0.18124,0.30789,1.8873,0.083108,1.8874,2.0688,1e-05         0.1,0.32251,0.28716,0.033747,0.0039709,0.039943,0.0025471,0.061884,0.0018043,
0,2,2,2666460934,17.0509,300,17,0.014693,0.010162,0.17209,1.0813,0.59278,0.43848,2.7551,0.15963,0.74193,0.19858,2.0399,0.19863,2.9174,1e-05         0.1,0.29232,0.24468,0.11936,0.031504,0.22807,0.021706,0.24472,0.024933,
4,2,1,2681380960,19.5018,900,30,0.0032688,0.014649,0.035299,0.27608,0.72836,0.22188,1.459,0.22016,0.33959,0.12959,1.2731,0.12961,1.7097,1e-05         0.1,0.098462,0.077349,0.058708,0.020519,0.080618,0.021965,0.10883,0.018361,
0,3,2,4195000860,24.5333,900,30,0.0059386,0.0047595,0.080602,0.50644,0.44305,0.32773,2.0592,0.10218,0.47488,0.55907,0.059093,0.55913,0.88283,1e-05         0.1,0.095236,0.062655,0.022257,0.0025572,0.021754,0.002777,0.031321,0.0017261,
4,3,3,4069314315,22.0091,300,17,0.036256,0.049603,0.11952,0.80046,1.2833,0.39092,2.5556,0.4308,0.66451,3.4595,0.090609,3.4597,2.9117,1e-05         0.1,0.48523,0.2779,0.033162,0.0042148,0.029154,0.0025208,0.02639,0.0010937,
4,2,2,2014156418,15.4432,600,24,0.0083703,0.022535,0.054302,0.39466,0.99361,0.30268,1.9666,0.27943,0.43101,0.10202,1.0166,0.10204,1.381,1e-05         0.1,0.10704,0.099137,0.067799,0.020858,0.10974,0.019954,0.15399,0.019023,
0,2,1,1816880152,13.8296,300,17,0.0088698,0.0072901,0.12346,0.77571,0.51019,0.37739,2.3712,0.11923,0.55415,0.16288,1.6731,0.16289,2.3925,1e-05         0.1,0.22502,0.24389,0.12762,0.020291,0.24804,0.022623,0.23395,0.021544,
1,3,3,2795211479,15.5382,600,24,0.012134,0.013286,0.080548,0.7854,0.64789,0.29206,1.9578,0.20108,0.34159,1.462,0.11273,1.4621,1.8253,1e-05         0.1,0.39606,0.33305,0.031139,0.0024445,0.029533,0.0020083,0.048297,0.0017435,
1,3,3,2515115394,20.2632,300,17,0.0089202,0.012296,0.074544,0.77568,0.71246,0.32117,2.1505,0.17925,0.3045,1.1421,0.088062,1.1423,1.4259,1e-05         0.1,0.5177,0.32705,0.020755,0.0018886,0.020445,0.002281,0.023335,0.0018754,
1,2,3,3033471923,14.1387,600,24,0.009486,0.011396,0.069091,0.62444,0.62688,0.28259,1.8528,0.15772,0.26793,0.10761,0.8338,0.10763,1.5616,1e-05         0.1,0.33794,0.16466,0.048248,0.015966,0.081267,0.014259,0.098232,0.014758,
4,3,2,535919279,26.5151,300,17,0.011305,0.029669,0.071492,0.5262,0.97822,0.29799,1.9414,0.21677,0.33437,3.9804,0.081071,3.9806,2.9651,1e-05         0.1,0.27422,0.30761,0.070047,0.0052871,0.08258,0.0066102,0.15019,0.00081365,
1,3,3,1843518560,22.2756,300,17,0.028955,0.020902,0.12672,0.94688,0.77884,0.35109,2.2482,0.25723,0.43698,2.5929,0.19993,2.5931,3.237,1e-05         0.1,0.50432,0.36708,0.032124,0.0018143,0.048087,0.0044274,0.057082,0.0019457,
1,3,3,4146670854,19.2225,300,17,0.018481,0.01852,0.11228,0.78482,0.79078,0.35647,2.2437,0.21146,0.35922,1.0895,0.084002,1.0895,1.3601,1e-05         0.1,0.49068,0.35673,0.040864,0.0096264,0.039066,0.0041026,0.060975,0.0020515,
4,3,3,3107771996,16.2372,600,24,0.011438,0.033386,0.080447,0.47149,0.9558,0.29116,1.8006,0.37144,0.57294,1.8925,0.049568,1.8926,1.5928,1e-05         0.1,0.59634,0.36306,0.031518,0.0082505,0.036278,0.0023078,0.037189,0.0012797,
1,2,1,1717049257,16.6027,300,17,0.033993,0.017053,0.10339,0.96018,0.70391,0.31731,2.0542,0.223,0.37883,0.087356,0.89589,0.08737,1.2854,1e-05         0.1,0.18553,0.16732,0.08821,0.025268,0.15917,0.025038,0.22666,0.0173,
4,2,2,2729948062,13.7881,600,24,0.020502,0.031703,0.076391,0.42332,0.88651,0.27006,1.6582,0.24679,0.38067,0.074505,0.74244,0.074525,1.0086,1e-05         0.1,0.16103,0.11142,0.077855,0.020945,0.1001,0.020626,0.18322,0.020392,
0,2,1,2483483776,17.3795,900,30,0.0033705,0.0057087,0.096676,0.60743,0.45311,0.33517,2.1059,0.12338,0.57341,0.069256,0.71143,0.069267,1.0174,1e-05         0.1,0.081729,0.084608,0.07849,0.020399,0.08572,0.019468,0.18912,0.022227,
0,2,2,2105620231,14.087,900,30,0.0032758,0.0052099,0.088229,0.55436,0.42651,0.3155,1.9823,0.12399,0.57628,0.0641,0.65847,0.064115,0.94171,1e-05         0.1,0.12225,0.079286,0.075053,0.021007,0.09485,0.020743,0.18634,0.02021,
4,2,2,744007461,15.0251,300,17,0.0076462,0.03146,0.075807,0.54354,0.97884,0.29818,1.9401,0.23407,0.36104,0.26392,2.63,0.26395,3.5722,1e-05         0.1,0.17795,0.16357,0.091367,0.030682,0.14061,0.025511,0.1575,0.017787,
4,2,1,3717338116,19.3152,900,30,0.0086709,0.020539,0.049491,0.30306,0.74966,0.22837,1.4266,0.2168,0.33442,0.075472,0.74143,0.075486,0.9958,1e-05         0.1,0.16168,0.12863,0.088037,0.022729,0.12915,0.020755,0.14942,0.01749,
4,2,1,2680633297,13.3696,900,30,0.00456,0.014047,0.033848,0.23507,0.67938,0.20696,1.3335,0.2075,0.32006,0.14778,1.4518,0.14779,1.9497,1e-05         0.1,0.15927,0.13236,0.084328,0.020935,0.1254,0.020038,0.13938,0.016541,
4,3,1,208653643,20.8522,600,24,0.0022279,0.017279,0.041636,0.28602,0.74457,0.22682,1.453,0.20949,0.32314,2.4242,0.057712,2.4243,1.8793,1e-05         0.1,0.20077,0.1864,0.028855,0.0027638,0.027232,0.0023317,0.05167,0.0011582,
4,3,3,4031560729,18.6039,600,24,0.0032631,0.019504,0.046998,0.30241,0.75629,0.23039,1.4581,0.25362,0.3912,1.9904,0.052132,1.9905,1.6752,1e-05         0.1,0.42932,0.22413,0.032511,0.0093289,0.028012,0.0014997,0.044358,0.0015356,
1,3,3,240723485,17.7184,600,24,0.0030243,0.010418,0.06316,0.55624,0.58769,0.26492,1.7234,0.17886,0.30384,1.0792,0.083211,1.0793,1.3473,1e-05         0.1,0.43263,0.33501,0.022163,0.0024475,0.031716,0.0081516,0.029382,0.0022318,
1,3,1,2615028618,18.5237,900,30,0.0024233,0.0084986,0.051524,0.46591,0.55609,0.25068,1.6034,0.16276,0.27649,0.86849,0.038245,0.86852,0.92815,1e-05         0.1,0.35562,0.27297,0.02145,0.0037162,0.020497,0.0020543,0.026684,0.0015685,
1,3,3,828674103,18.9367,900,30,0.016774,0.014657,0.088859,0.50892,0.58706,0.26463,1.6698,0.24337,0.41342,1.5862,0.12231,1.5863,1.9803,1e-05         0.1,0.43496,0.32114,0.018286,0.0024219,0.020884,0.0021787,0.034501,0.0020807,
4,2,3,3703323754,22.099,600,24,0.011958,0.0262,0.063132,0.3905,0.86293,0.26287,1.6559,0.244,0.37637,0.1192,0.89574,0.11922,1.5795,1e-05         0.1,0.32311,0.17657,0.08164,0.018449,0.13194,0.014862,0.15755,0.017325,
