simulated_process,response_process,seed,exec time,T,q_bartlett,cov lag 0 RMSE,spec density MSE - FRO,spec density RMSE - FRO,spec density R2MSE - FRO,spec density MSE - intmax,spec density RMSE - intmax,spec density R2MSE - intmax,spec density MSE - maxmax,spec density RMSE - maxmax,spec cross density MSE - L2,spec cross density RMSE - L2,spec cross density MSE - intmax,spec cross density RMSE - intmax,transfer: tikhonov parameter,transfer: RMSE,Z error train,Z error train (true dynamics),Z error test,Z error test (true dynamics),Z error train (holdout),Z error train (holdout true dynamics),
0,2,1003360346,6.7523,300,17,0.0019176,0.15595,0.11357,0.71361,2.0065,0.40129,2.5214,0.89093,1.1195,60.747,0.19915,60.7546,16.1318,0.058824,0.30404,0.094175,0.032187,0.12582,0.031529,0.12438,0.030935,
0,2,3329488337,6.7112,300,17,0.014003,0.14916,0.10863,0.68252,1.9812,0.39622,2.4896,0.5306,0.66675,40.1835,0.11634,40.1846,11.7515,0.058824,0.29381,0.079376,0.028747,0.11993,0.034144,0.11602,0.026576,
0,3,3556802502,7.2268,600,24,0.011942,0.088605,0.064528,0.40544,1.511,0.30218,1.8987,0.40514,0.5091,35.6928,0.083713,35.6934,8.7775,0.041667,0.3823,0.066338,0.019094,0.079856,0.02225,0.10382,0.018322,
0,3,2402144804,7.2562,600,24,0.0090819,0.10928,0.079587,0.50006,1.6709,0.33417,2.0997,0.36579,0.45965,34.4008,0.081575,34.4014,8.8586,0.041667,0.32668,0.052207,0.026763,0.061075,0.022964,0.067334,0.021488,
0,2,913524422,6.7258,300,17,0.0073759,0.17564,0.12791,0.80368,2.0558,0.41115,2.5833,0.53799,0.67603,24.0302,0.11244,24.032,7.1908,0.058824,0.35723,0.10388,0.031463,0.12246,0.035017,0.13918,0.033332,
0,2,4221476979,6.7291,300,17,0.01197,0.13281,0.096717,0.60769,1.7934,0.35866,2.2535,0.40223,0.50545,45.0097,0.11195,45.0106,12.5816,0.058824,0.30088,0.099906,0.026875,0.11783,0.022802,0.16146,0.019066,
0,1,2428351384,19.3239,900,30,0.0050442,0.088601,0.064525,0.40542,1.4032,0.28062,1.7632,0.34131,0.42889,25.5922,0.065632,25.5926,7.0913,0.033333,0.17369,0.045325,0.02242,0.052859,0.022298,0.065612,0.023441,
0,1,1490955431,14.1435,900,30,0.0029071,0.096623,0.070367,0.44213,1.5727,0.31454,1.9763,0.48018,0.60339,18.2502,0.070393,18.2511,5.7728,0.033333,0.23945,0.054696,0.02748,0.065729,0.027491,0.082007,0.029811,
0,3,549311294,7.5616,900,30,0.0032514,0.084223,0.061337,0.38539,1.4254,0.28508,1.7912,0.37796,0.47495,22.4223,0.076071,22.4226,6.0591,0.033333,0.32811,0.053626,0.025792,0.05623,0.025587,0.069516,0.022281,
0,3,2960857173,11.1849,600,24,0.017495,0.15202,0.11071,0.69564,1.8213,0.36424,2.2886,0.54763,0.68814,70.6855,0.14603,70.6871,15.7692,0.041667,0.34878,0.073477,0.024606,0.088564,0.02287,0.1137,0.013637,
0,3,1790074985,7.6046,900,30,0.0064999,0.071681,0.052203,0.328,1.2462,0.24923,1.5659,0.31036,0.39,50.2614,0.1008,50.266,12.9078,0.033333,0.36702,0.065065,0.019326,0.079442,0.018042,0.1048,0.016001,
0,3,3273493799,11.1972,600,24,0.0058349,0.069711,0.050768,0.31898,1.4277,0.28552,1.794,0.4084,0.5132,18.0456,0.042906,18.046,4.6915,0.041667,0.35495,0.054057,0.02201,0.061108,0.023569,0.073389,0.018823,
0,2,1977430420,7.033,600,24,0.0066811,0.11184,0.081447,0.51175,1.6531,0.33061,2.0773,0.53342,0.67029,29.3776,0.10963,29.3785,8.0431,0.041667,0.2732,0.08571,0.031283,0.096538,0.028315,0.13083,0.029275,
0,1,1131657241,11.624,900,30,0.0018414,0.095192,0.069325,0.43558,1.5,0.3,1.8849,0.39179,0.49233,24.7409,0.076348,24.7445,7.3769,0.033333,0.19976,0.047942,0.026193,0.05406,0.026727,0.061017,0.02385,
0,1,1129299272,11.6604,900,30,0.0027359,0.093961,0.068429,0.42995,1.5291,0.30581,1.9215,0.41202,0.51774,19.6501,0.049094,19.6517,5.3702,0.033333,0.13581,0.036452,0.022603,0.042104,0.026041,0.043769,0.021701,
0,1,202178885,11.6774,900,30,0.0012916,0.086978,0.063343,0.398,1.4777,0.29553,1.8569,0.46814,0.58827,29.1351,0.071881,29.1352,8.547,0.033333,0.12416,0.039921,0.022335,0.045668,0.020577,0.060995,0.022252,
0,2,1922823122,7.0294,600,24,0.0084033,0.10955,0.079778,0.50126,1.783,0.35658,2.2405,0.61618,0.77429,27.6171,0.073615,27.6182,7.6865,0.041667,0.19829,0.059198,0.026935,0.075202,0.023276,0.079578,0.017895,
0,2,1022798899,7.0939,600,24,0.0031239,0.11196,0.081535,0.5123,1.7531,0.35061,2.203,0.68386,0.85933,28.9448,0.07911,28.9455,7.7484,0.041667,0.24797,0.090292,0.030065,0.1009,0.025503,0.16387,0.025387,
0,2,877822895,7.1528,600,24,0.0041656,0.096127,0.070006,0.43986,1.5827,0.31653,1.9888,0.42805,0.53789,20.2541,0.075345,20.2556,5.4701,0.041667,0.23418,0.075557,0.029891,0.083856,0.028337,0.097607,0.023432,
0,2,2129482636,7.077,600,24,0.0036773,0.095047,0.06922,0.43492,1.5962,0.31923,2.0058,0.47919,0.60215,24.4954,0.073784,24.4959,6.6414,0.041667,0.24484,0.07788,0.031226,0.086859,0.029231,0.12048,0.024917,
0,2,841011033,7.1743,600,24,0.0031532,0.10713,0.078017,0.4902,1.6175,0.32348,2.0325,0.43998,0.55288,31.0233,0.092619,31.0248,8.9547,0.041667,0.2379,0.066727,0.026516,0.08011,0.031337,0.099909,0.023973,
0,2,4022391493,6.9609,600,24,0.010823,0.11887,0.086567,0.54392,1.5753,0.31504,1.9795,0.39097,0.49129,24.4542,0.095734,24.4554,7.8056,0.041667,0.2622,0.073588,0.032037,0.084557,0.032308,0.10785,0.029761,
0,2,1920937292,6.9902,600,24,0.0037691,0.093872,0.068364,0.42954,1.5438,0.30875,1.9399,0.42156,0.52973,28.2486,0.074246,28.2506,7.4785,0.041667,0.23451,0.07077,0.025107,0.089298,0.026785,0.11755,0.024347,
0,3,478450541,7.5784,900,30,0.0016914,0.089943,0.065502,0.41156,1.4084,0.28167,1.7698,0.35195,0.44226,27.6463,0.072879,27.6469,7.7232,0.033333,0.41003,0.0728,0.021226,0.083508,0.022896,0.11355,0.02063,
0,1,2704468172,12.0487,900,30,0.0019265,0.089506,0.065184,0.40956,1.4353,0.28706,1.8036,0.38636,0.4855,32.5049,0.084562,32.5051,8.864,0.033333,0.15492,0.044318,0.024115,0.051188,0.024396,0.068661,0.029218,
0,3,2387171076,7.6762,900,30,0.0049546,0.074913,0.054557,0.34279,1.289,0.25779,1.6197,0.32697,0.41087,25.4963,0.050498,25.4969,5.9528,0.033333,0.32937,0.038905,0.017189,0.042737,0.016959,0.054309,0.015214,
0,3,2769223037,7.6391,900,30,0.0059414,0.10185,0.074172,0.46604,1.6114,0.32226,2.0248,0.49616,0.62347,23.7274,0.05308,23.729,5.2326,0.033333,0.38747,0.064208,0.018235,0.065282,0.019446,0.1097,0.014719,
0,3,731245715,7.7425,900,30,0.0041781,0.097296,0.070857,0.44521,1.5214,0.30426,1.9117,0.40733,0.51184,25.9917,0.053765,25.9946,6.1248,0.033333,0.33798,0.039761,0.017907,0.040987,0.017746,0.0537,0.01958,
0,1,1515115342,17.8123,900,30,0.010282,0.11285,0.082184,0.51638,1.5516,0.31032,1.9498,0.39635,0.49805,24.0834,0.065605,24.0839,7.1248,0.033333,0.21215,0.051802,0.024743,0.057978,0.026351,0.083369,0.023216,
0,2,1873433487,10.9433,300,17,0.0092965,0.14905,0.10855,0.68203,1.9916,0.3983,2.5026,0.48084,0.60422,29.4314,0.10425,29.4326,8.0178,0.058824,0.32935,0.1154,0.03679,0.13059,0.025426,0.19804,0.03476,
0,2,1666565977,17.9244,300,17,0.008376,0.197,0.14346,0.90142,2.2128,0.44255,2.7806,0.73037,0.91778,80.7889,0.20595,80.7908,23.6853,0.058824,0.25174,0.082847,0.036373,0.10728,0.024681,0.12242,0.025936,
0,1,301543825,11.6057,300,17,0.010012,0.18515,0.13484,0.84722,2.0291,0.4058,2.5497,0.45993,0.57795,38.8399,0.12107,38.8411,10.4029,0.058824,0.26642,0.075203,0.024748,0.08405,0.029703,0.14353,0.024831,
0,1,4094168850,22.1944,900,30,0.0027221,0.10949,0.079739,0.50102,1.5583,0.31165,1.9582,0.89569,1.1255,21.3217,0.07476,21.3227,6.1283,0.033333,0.23236,0.057708,0.028368,0.068709,0.028731,0.082792,0.028809,
0,1,2007277207,11.7161,300,17,0.014421,0.18387,0.13391,0.84135,2.004,0.40078,2.5182,0.51085,0.64193,38.3733,0.136,38.3751,10.3363,0.058824,0.34697,0.10839,0.030992,0.12893,0.038196,0.19438,0.013561,
0,1,2142070168,11.742,300,17,0.0094359,0.1451,0.10567,0.66395,1.8829,0.37657,2.3661,0.55841,0.70169,31.3688,0.12313,31.37,8.608,0.058824,0.33652,0.083707,0.030886,0.093632,0.028718,0.14786,0.022598,
0,1,1991405478,11.9039,300,17,0.012354,0.15563,0.11334,0.71213,1.8015,0.3603,2.2638,0.47334,0.5948,49.5852,0.15002,49.5872,14.5514,0.058824,0.26029,0.082606,0.027938,0.10187,0.037313,0.1695,0.032276,
0,1,2618468927,11.6951,300,17,0.020698,0.20994,0.15289,0.96066,2.2921,0.45839,2.8802,0.69756,0.87655,46.3909,0.17433,46.3922,12.9689,0.058824,0.25792,0.076098,0.030964,0.083476,0.02953,0.14404,0.029317,
0,1,878897353,11.7567,300,17,0.027201,0.22769,0.16582,1.0419,2.0932,0.41864,2.6304,0.66215,0.83205,70.0526,0.2135,70.0546,20.2149,0.058824,0.2326,0.062395,0.026811,0.07123,0.026926,0.10844,0.034991,
0,1,3100842163,12.0393,300,17,0.014382,0.20334,0.14809,0.93045,2.5021,0.50039,3.1441,0.66131,0.831,43.4035,0.12741,43.4057,11.4537,0.058824,0.2956,0.10152,0.031431,0.13083,0.0305,0.2343,0.03537,
0,1,1458339287,12.0781,300,17,0.0094775,0.10974,0.079921,0.50216,1.6377,0.32753,2.058,0.44965,0.56502,21.4425,0.059981,21.4435,6.0803,0.058824,0.29357,0.073321,0.027374,0.089826,0.035046,0.13907,0.022559,
0,1,1337895916,12.2421,300,17,0.009211,0.13971,0.10175,0.63929,2.0659,0.41317,2.596,0.62856,0.78984,43.4098,0.10567,43.41,12.0563,0.058824,0.25881,0.087961,0.022519,0.097695,0.022749,0.2003,0.020756,
0,1,3820587198,12.2534,300,17,0.008234,0.16076,0.11708,0.7356,1.7755,0.35509,2.2311,0.48759,0.6127,55.1311,0.13767,55.1317,15.1801,0.058824,0.31516,0.09895,0.024544,0.13017,0.021831,0.23423,0.024348,
0,1,849641395,12.3974,300,17,0.017828,0.15371,0.11194,0.70333,1.8937,0.37873,2.3796,0.56415,0.70891,35.9814,0.089737,35.9835,10.2171,0.058824,0.20178,0.055474,0.024038,0.065495,0.023387,0.11299,0.023878,
0,1,3626579458,12.4413,300,17,0.013171,0.18477,0.13456,0.84547,2.0622,0.41243,2.5914,0.62973,0.79132,71.3375,0.17474,71.3381,19.8109,0.058824,0.18545,0.05042,0.023304,0.052105,0.022,0.10497,0.025177,
0,1,2664071495,12.3322,300,17,0.0062201,0.15282,0.11129,0.69928,1.783,0.35659,2.2405,0.49336,0.61995,39.0648,0.14569,39.0673,10.6994,0.058824,0.31654,0.088911,0.026747,0.13123,0.033053,0.18585,0.024872,
0,1,3085521506,12.3554,300,17,0.0098436,0.15615,0.11372,0.71452,2.0353,0.40704,2.5575,0.52605,0.66104,65.5728,0.16072,65.576,18.4839,0.058824,0.31305,0.11389,0.023067,0.16419,0.024526,0.33111,0.022556,
0,1,2783221867,12.8531,300,17,0.012058,0.14506,0.10564,0.66378,1.748,0.34958,2.1965,0.42242,0.53081,40.6511,0.11213,40.6516,10.868,0.058824,0.24545,0.060182,0.026549,0.06681,0.024413,0.092985,0.031189,
0,1,22863347,12.2752,300,17,0.010253,0.1661,0.12097,0.76005,2.1106,0.42211,2.6522,0.56431,0.70911,46.8315,0.13795,46.8328,12.7744,0.058824,0.31963,0.066073,0.02785,0.099273,0.026711,0.12603,0.031366,
0,1,1437248693,12.3756,300,17,0.010142,0.15392,0.1121,0.70432,2.0753,0.41504,2.6078,0.58787,0.73871,26.3315,0.089475,26.3339,7.2739,0.058824,0.30556,0.10445,0.029427,0.11051,0.035923,0.20089,0.03342,
0,1,1575747846,12.8625,300,17,0.012082,0.12968,0.094443,0.5934,1.7915,0.35829,2.2512,0.52711,0.66237,34.5325,0.1044,34.5332,11.3171,0.058824,0.32271,0.080865,0.022224,0.12829,0.024331,0.17042,0.019291,
0,1,2474086657,12.8821,300,17,0.0069862,0.099535,0.072488,0.45545,1.6932,0.33862,2.1276,0.41925,0.52683,24.292,0.061988,24.2924,7.1319,0.058824,0.20816,0.055813,0.026126,0.065698,0.018655,0.079908,0.027563,
0,2,1062047264,7.4232,900,30,0.0037159,0.10854,0.079043,0.49664,1.5699,0.31396,1.9727,0.51523,0.64744,25.364,0.083975,25.365,6.7306,0.033333,0.18317,0.046657,0.025739,0.058121,0.027732,0.063729,0.023642,
0,2,575061952,7.5041,900,30,0.012363,0.12534,0.091282,0.57354,1.5868,0.31735,1.994,0.52831,0.66387,30.2717,0.076828,30.2721,8.8287,0.033333,0.1455,0.044401,0.021616,0.052692,0.026608,0.059356,0.025145,
0,2,2636790138,7.4396,900,30,0.002547,0.093017,0.067741,0.42563,1.4957,0.29913,1.8795,0.4323,0.54323,18.8415,0.05771,18.8419,5.4476,0.033333,0.20306,0.055795,0.0279,0.059025,0.025615,0.074604,0.027287,
0,2,3827565838,7.5403,900,30,0.0062823,0.10435,0.075997,0.4775,1.5519,0.31037,1.9501,0.48643,0.61125,32.8903,0.087993,32.894,9.1524,0.033333,0.21285,0.057208,0.024049,0.066581,0.025512,0.076627,0.020624,
0,2,1215198632,7.4533,900,30,0.0025661,0.12363,0.090034,0.5657,1.6933,0.33865,2.1278,0.60118,0.75544,33.9531,0.11641,33.955,9.0865,0.033333,0.24089,0.063149,0.028422,0.080433,0.032897,0.094224,0.028755,
0,2,1022428437,7.3752,900,30,0.0030666,0.097255,0.070828,0.44502,1.5402,0.30804,1.9354,0.3845,0.48316,29.5562,0.073437,29.558,8.4127,0.033333,0.14344,0.042632,0.022242,0.052801,0.02613,0.057326,0.023102,
0,2,1840533714,7.3705,900,30,0.0018198,0.079076,0.057588,0.36184,1.4268,0.28536,1.793,0.32544,0.40895,20.7233,0.050483,20.7257,5.6696,0.033333,0.22558,0.052963,0.022635,0.056646,0.024032,0.074248,0.022193,
0,2,1362286250,7.5878,900,30,0.0021191,0.08309,0.060511,0.3802,1.4233,0.28465,1.7885,0.45926,0.57711,23.6365,0.081992,23.6374,6.4365,0.033333,0.21017,0.060381,0.026342,0.088348,0.037802,0.093417,0.027004,
1,1,3252835442,9.9288,300,17,0.0073924,0.31005,0.059082,0.69586,2.4711,0.26713,1.7148,0.68978,0.27561,54.1632,0.10039,54.1637,12.2475,0.058824,0.42139,0.083151,0.025879,0.11026,0.025433,0.16195,0.024213,
1,1,2959042860,9.8821,300,17,0.015705,0.68144,0.12985,0.92552,2.9917,0.3234,2.0021,1.1203,0.44761,78.9607,0.13671,78.9612,17.4418,0.058824,0.3198,0.088176,0.024602,0.10451,0.026139,0.16985,0.022585,
0,2,1017201290,13.8293,300,17,0.024489,0.18201,0.13255,0.83287,2.0851,0.41702,2.6202,0.55377,0.69586,43.4095,0.12697,43.4116,12.2844,0.058824,0.32821,0.10944,0.03832,0.14468,0.030433,0.15149,0.029154,
0,1,446612131,15.0569,300,17,0.017564,0.14179,0.10326,0.64879,1.8432,0.36863,2.3162,0.66987,0.84175,32.5887,0.079972,32.5894,9.4069,0.058824,0.24931,0.062243,0.021368,0.088149,0.02291,0.10306,0.020453,
0,2,149853559,9.8907,300,17,0.013923,0.18758,0.13661,0.85833,2.0833,0.41665,2.6179,0.50759,0.63784,26.1902,0.084308,26.1914,8.8769,0.058824,0.30983,0.09318,0.026818,0.12168,0.028597,0.13944,0.031482,
0,2,3457399898,9.9522,300,17,0.0052034,0.1721,0.12533,0.78748,2.2687,0.45372,2.8508,0.65282,0.82033,35.4405,0.12996,35.4426,9.5627,0.058824,0.32964,0.10545,0.040677,0.13233,0.027676,0.13984,0.028669,
0,2,2233800864,10.1236,300,17,0.016266,0.18918,0.13777,0.86566,2.0743,0.41486,2.6066,0.71739,0.90147,59.4688,0.1623,59.4725,15.6953,0.058824,0.26353,0.081021,0.030244,0.087274,0.020844,0.12183,0.0272,
1,1,3525722108,10.0244,300,17,0.014959,0.23899,0.04554,0.54557,2.361,0.25522,1.6883,0.57272,0.22883,41.2428,0.092988,41.2438,10.2654,0.058824,0.33026,0.033983,0.020305,0.04256,0.020027,0.043513,0.020263,
1,1,3555551561,10.0412,300,17,0.019546,0.34523,0.065786,0.5774,2.6917,0.29097,1.8195,0.867,0.34641,82.9075,0.16065,82.9111,18.4878,0.058824,0.2668,0.069587,0.020346,0.11775,0.028245,0.13465,0.032338,
1,1,1908706739,10.063,300,17,0.0067213,0.69295,0.13205,0.69035,3.4755,0.37571,2.3143,1.3221,0.52827,153.6066,0.19267,153.608,30.6754,0.058824,0.3784,0.11058,0.028647,0.1271,0.029707,0.20927,0.02272,
0,2,2665581797,10.2333,300,17,0.010086,0.15234,0.11094,0.69706,1.9792,0.39584,2.4871,0.4405,0.55353,34.8364,0.10066,34.8385,10.1793,0.058824,0.36965,0.12832,0.045306,0.1213,0.02652,0.22003,0.022208,
1,1,1324946194,10.1283,300,17,0.0091111,0.43503,0.082898,0.65463,2.8497,0.30805,1.8856,0.92412,0.36924,83.7784,0.13275,83.7788,17.5269,0.058824,0.40382,0.087308,0.033511,0.094308,0.026927,0.15456,0.024559,
0,3,4024253440,11.8931,900,30,0.0019443,0.081228,0.059156,0.37169,1.4489,0.28977,1.8207,0.39483,0.49614,28.395,0.074981,28.3969,6.6649,0.033333,0.3141,0.046173,0.020738,0.054664,0.022325,0.058713,0.020447,
0,3,3285300157,11.7947,900,30,0.0028471,0.073138,0.053264,0.33467,1.3795,0.27589,1.7335,0.45267,0.56882,14.6664,0.058978,14.6684,4.115,0.033333,0.34827,0.062974,0.028541,0.074673,0.030625,0.082617,0.023248,
0,2,2214981251,15.5556,300,17,0.019701,0.19051,0.13874,0.87174,2.0742,0.41483,2.6065,0.56163,0.70575,59.9582,0.14786,59.96,17.6986,0.058824,0.31796,0.13371,0.026464,0.12654,0.02253,0.33037,0.020049,
0,3,112105770,6.5642,300,17,0.0064392,0.13705,0.099812,0.62714,1.9711,0.3942,2.4768,0.73603,0.92489,57.9345,0.12471,57.9357,14.0983,0.058824,0.4325,0.06461,0.023641,0.06392,0.020089,0.10613,0.023603,
0,3,2985273674,6.5589,300,17,0.014487,0.1685,0.12271,0.77102,2.2128,0.44255,2.7806,0.8941,1.1235,38.9797,0.088598,38.9808,9.672,0.058824,0.48493,0.070219,0.019703,0.090056,0.0201,0.13002,0.01616,
0,3,1914540413,6.5961,300,17,0.0061807,0.17206,0.1253,0.7873,1.8406,0.36811,2.3129,0.59448,0.74702,43.8667,0.084406,43.8677,10.5625,0.058824,0.49887,0.098102,0.021407,0.11646,0.01892,0.18545,0.016366,
0,3,343963179,6.6094,300,17,0.0029226,0.16411,0.11952,0.75095,2.0122,0.40242,2.5285,0.86392,1.0856,61.9951,0.12798,61.9997,15.5626,0.058824,0.46641,0.10321,0.020049,0.14744,0.031874,0.22141,0.017576,
0,3,389242246,6.6107,300,17,0.012684,0.14885,0.1084,0.68109,2.037,0.40738,2.5596,0.76329,0.95914,31.4796,0.12081,31.4801,9.2942,0.058824,0.44645,0.091632,0.021974,0.11901,0.032672,0.15411,0.024777,
0,3,3056028563,6.5486,300,17,0.004803,0.11727,0.085401,0.53659,1.643,0.32858,2.0645,0.36136,0.45409,41.4033,0.10674,41.4041,11.2847,0.058824,0.43972,0.073755,0.023515,0.11394,0.029164,0.11067,0.018976,
0,3,1718238404,6.5575,300,17,0.020768,0.15972,0.11631,0.73083,1.9445,0.38888,2.4434,0.43151,0.54224,37.6544,0.096246,37.6562,8.7432,0.058824,0.47819,0.083629,0.023895,0.082184,0.020027,0.14985,0.026643,
0,3,2579839526,6.5905,300,17,0.025379,0.21706,0.15807,0.99321,2.2375,0.44748,2.8116,0.64148,0.80608,64.7208,0.15297,64.7218,14.864,0.058824,0.42798,0.1173,0.025826,0.12529,0.027006,0.21799,0.01447,
0,2,3070898506,14.2435,600,24,0.0039345,0.1117,0.081347,0.51112,1.5665,0.31328,1.9684,0.42206,0.53036,33.5018,0.084722,33.5022,9.2232,0.041667,0.20847,0.059997,0.024331,0.07527,0.027364,0.083314,0.02084,
0,1,3035309402,11.6561,600,24,0.012823,0.10888,0.079293,0.49821,1.6591,0.33182,2.0849,0.40257,0.50587,21.0242,0.050332,21.0252,5.9248,0.041667,0.12988,0.043895,0.02195,0.052334,0.022721,0.059713,0.022556,
0,1,2208887191,11.8462,600,24,0.0036622,0.13305,0.096897,0.60882,1.731,0.34619,2.1752,0.49547,0.6226,48.6627,0.13802,48.6637,12.8764,0.041667,0.17483,0.045584,0.025992,0.04831,0.024035,0.055105,0.022282,
0,1,4231130772,11.8655,600,24,0.0034506,0.084865,0.061804,0.38833,1.4914,0.29826,1.874,0.38625,0.48536,14.5453,0.057736,14.5469,4.0646,0.041667,0.26804,0.071001,0.028497,0.082626,0.032348,0.10303,0.023961,
0,1,65225716,11.6636,600,24,0.0096371,0.15434,0.1124,0.70624,1.8436,0.36871,2.3167,0.61462,0.77233,47.6267,0.12563,47.6303,12.7606,0.041667,0.16769,0.036089,0.022488,0.047133,0.024011,0.049294,0.023105,
0,1,489094722,11.7979,600,24,0.0037212,0.10536,0.076732,0.48212,1.6825,0.33649,2.1142,0.51736,0.65011,18.9857,0.07177,18.9869,5.1986,0.041667,0.18412,0.063474,0.029779,0.067618,0.028288,0.10447,0.038054,
0,1,3234276231,12.0126,600,24,0.0041213,0.11042,0.080415,0.50526,1.694,0.33878,2.1286,0.47998,0.60314,21.5896,0.074645,21.5902,6.0401,0.041667,0.22649,0.070847,0.028913,0.078689,0.024394,0.1083,0.026332,
0,1,624348816,12.0114,600,24,0.0046228,0.112,0.081564,0.51248,1.5777,0.31553,1.9825,0.48215,0.60587,26.7718,0.066282,26.774,7.676,0.041667,0.19707,0.054466,0.02297,0.068328,0.023248,0.089164,0.023685,
0,1,2037059378,12.1081,600,24,0.00073576,0.10378,0.075581,0.47489,1.6558,0.33116,2.0807,0.46393,0.58297,35.2662,0.082175,35.2664,9.2844,0.041667,0.16078,0.049355,0.020369,0.055475,0.02112,0.098237,0.019344,
0,1,3358251602,12.2491,600,24,0.016209,0.11243,0.081881,0.51447,1.6653,0.33306,2.0927,0.35168,0.44192,34.2176,0.10183,34.2201,8.9272,0.041667,0.16516,0.042714,0.023705,0.057357,0.025689,0.05374,0.01996,
0,1,2833963905,12.2595,600,24,0.0069559,0.097607,0.071083,0.44663,1.482,0.29639,1.8623,0.37246,0.46803,21.9611,0.0567,21.9612,6.1171,0.041667,0.18739,0.041723,0.023187,0.047308,0.024215,0.057096,0.026131,
0,2,2162076458,16.7301,300,17,0.0075617,0.16251,0.11835,0.74362,1.9185,0.38369,2.4108,0.42139,0.52952,48.4988,0.13027,48.501,13.2751,0.058824,0.30036,0.096362,0.034701,0.13841,0.029588,0.1616,0.026046,
0,1,643758230,12.4199,600,24,0.014016,0.14381,0.10473,0.65803,1.7822,0.35642,2.2395,0.57487,0.72238,28.0162,0.1377,28.0177,8.4428,0.041667,0.26323,0.08076,0.03471,0.090598,0.035927,0.1288,0.041223,
0,1,45954931,12.4506,600,24,0.0094763,0.12544,0.091351,0.57398,1.7871,0.35741,2.2456,0.57103,0.71756,34.1861,0.12936,34.1875,10.2382,0.041667,0.24926,0.055064,0.030845,0.07135,0.036105,0.085579,0.034726,
1,1,3117497069,9.7505,600,24,0.0059192,0.23071,0.043963,0.43449,2.0723,0.22401,1.4101,0.65005,0.25973,42.7498,0.10356,42.7503,11.154,0.041667,0.19143,0.045202,0.021847,0.055519,0.026927,0.066477,0.022574,
0,1,614201017,12.7004,600,24,0.030387,0.15731,0.11457,0.71984,1.8046,0.36092,2.2677,0.53801,0.67606,64.1422,0.15062,64.1425,17.1756,0.041667,0.16753,0.035607,0.020241,0.039695,0.020735,0.048343,0.019422,
0,1,318496211,12.8164,600,24,0.0028814,0.1148,0.083606,0.52531,1.7541,0.3508,2.2041,0.4444,0.55843,33.1513,0.10631,33.1534,9.4724,0.041667,0.18365,0.044152,0.026196,0.053853,0.028738,0.065319,0.027852,
1,1,4168554123,9.6934,600,24,0.0047095,0.22734,0.043321,0.38047,2.1847,0.23616,1.5097,0.76345,0.30504,69.5623,0.062643,69.566,11.9916,0.041667,0.27043,0.06751,0.026063,0.071727,0.025591,0.095648,0.029136,
0,1,1377420461,12.2872,600,24,0.0087322,0.13519,0.098451,0.61858,1.8839,0.37678,2.3674,0.48777,0.61293,30.1478,0.16314,30.1484,11.5115,0.041667,0.2893,0.095594,0.03884,0.10629,0.035589,0.16621,0.042776,
0,1,775736561,12.3555,600,24,0.008267,0.10161,0.073997,0.46494,1.8151,0.36301,2.2809,0.45232,0.56839,18.5258,0.068724,18.5268,5.1218,0.041667,0.2189,0.053866,0.03011,0.063979,0.028691,0.069541,0.027545,
0,1,700202000,13.2437,600,24,0.0065628,0.096909,0.070575,0.44344,1.577,0.3154,1.9817,0.38012,0.47765,26.3846,0.068129,26.3849,7.2014,0.041667,0.23349,0.055117,0.020987,0.070194,0.023827,0.087558,0.017864,
0,1,904343357,12.4722,600,24,0.0038552,0.092588,0.067428,0.42367,1.44,0.28799,1.8095,0.39129,0.49169,18.4542,0.05957,18.4552,5.6867,0.041667,0.2618,0.071714,0.026799,0.080725,0.028033,0.12928,0.029492,
0,1,3442096172,12.5504,600,24,0.001213,0.094168,0.068579,0.4309,1.6248,0.32495,2.0417,0.56441,0.70924,21.363,0.055087,21.3644,6.0803,0.041667,0.14579,0.042124,0.022488,0.043138,0.021552,0.062104,0.021934,
0,2,1161980703,16.2515,600,24,0.0031679,0.080553,0.058664,0.3686,1.4881,0.2976,1.8699,0.44822,0.56323,27.97,0.069439,27.9719,7.9196,0.041667,0.24003,0.073856,0.023993,0.099247,0.029801,0.10602,0.022383,
1,1,2047367311,9.8966,600,24,0.0086534,0.27181,0.051795,0.43725,2.4734,0.26737,1.6726,1.1868,0.47418,52.4082,0.095991,52.4098,11.5684,0.041667,0.34772,0.048613,0.021312,0.057981,0.020657,0.071717,0.018713,
1,1,850417088,9.8983,600,24,0.0031456,0.2332,0.044437,0.37013,2.2451,0.24269,1.5083,0.76847,0.30705,36.3615,0.10578,36.3622,9.479,0.041667,0.3563,0.03837,0.015651,0.050736,0.017029,0.05198,0.013978,
1,1,2074253737,9.9036,600,24,0.0068124,0.3274,0.062388,0.44432,2.3335,0.25225,1.5785,1.0301,0.41157,43.3586,0.086532,43.3592,10.2536,0.041667,0.24132,0.052843,0.022801,0.058987,0.022854,0.081306,0.023443,
0,2,217667697,10.6662,600,24,0.0119,0.11194,0.08152,0.5122,1.6629,0.33257,2.0896,0.59228,0.74425,24.9886,0.11276,24.9911,7.1505,0.041667,0.29402,0.0863,0.034522,0.10871,0.038441,0.1163,0.034907,
